     7602748 wb6k_GCCGCG-AHLK7MBBXX_L005_R1.fastq
     7602748 wb6k_GCCGCG-AHLK7MBBXX_L005_R2.fastq
     9162816 wb6_TATCAT-AHLK7MBBXX_L005_R1.fastq
     9162816 wb6_TATCAT-AHLK7MBBXX_L005_R2.fastq
     7817280 wb7_CTAGTC-AHLK7MBBXX_L005_R1.fastq
     7817280 wb7_CTAGTC-AHLK7MBBXX_L005_R2.fastq
     8215528 wb7k_TAGGAA-AHLK7MBBXX_L005_R1.fastq
     8215528 wb7k_TAGGAA-AHLK7MBBXX_L005_R2.fastq
     7984740 wb8_GGCTTG-AHLK7MBBXX_L005_R1.fastq
     7984740 wb8_GGCTTG-AHLK7MBBXX_L005_R2.fastq
     8451716 wb8k_TATCGA-AHLK7MBBXX_L005_R1.fastq
     8451716 wb8k_TATCGA-AHLK7MBBXX_L005_R2.fastq
     8304804 wb9_CCTCCC-AHLK7MBBXX_L005_R1.fastq
     8304804 wb9_CCTCCC-AHLK7MBBXX_L005_R2.fastq
     5869252 wb9k_TCGAGG-AHLK7MBBXX_L005_R1.fastq
     5869252 wb9k_TCGAGG-AHLK7MBBXX_L005_R2.fastq
  2653092584 total
